Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
31,Younes Bakiz,dk DEN,"MF,FW",Silkeborg,26,1999,24,19,"1,406",15.6,2,3,5,2,0,0,2,0,0.13,0.19,0.32,0.13,0.32,Matches
32,Daniel Bandeira,pt POR,MF,Midtjylland,25,2000,10,4,402,4.5,0,2,2,0,0,0,1,0,0,0.45,0.45,0,0.45,Matches
33,Gavin Beavers,us USA,GK,Brøndby,20,2005,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
34,Mads Bech Sørensen,dk DEN,DF,Midtjylland,26,1999,29,28,"2,534",28.2,2,2,4,2,0,0,5,0,0.07,0.07,0.14,0.07,0.14,Matches
35,Tobias Bech,dk DEN,"FW,MF",AGF,23,2002,32,32,"2,668",29.6,12,4,16,12,0,0,3,0,0.4,0.13,0.54,0.4,0.54,Matches
36,Asker Beck,dk DEN,MF,Viborg,22,2003,30,10,"1,157",12.9,2,3,5,2,0,0,0,0,0.16,0.23,0.39,0.16,0.39,Matches
37,Felix Beijmo,se SWE,"DF,MF",AGF,27,1998,32,31,"2,785",30.9,2,4,6,1,1,1,5,0,0.06,0.13,0.19,0.03,0.16,Matches
38,Sofus Berger Brix,dk DEN,"FW,MF",Silkeborg,22,2003,20,7,720,8,0,2,2,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
39,Harvey Berthel Askou,dk DEN,DF,Odense,19,2006,30,23,"2,108",23.4,1,0,1,1,0,0,7,0,0.04,0,0.04,0.04,0.04,Matches
40,Hjalte Bidstrup,dk DEN,DF,Viborg,19,2006,27,20,"1,721",19.1,1,2,3,1,0,0,2,0,0.05,0.1,0.16,0.05,0.16,Matches
41,Philip Billing,dk DEN,MF,Midtjylland,29,1996,20,18,"1,563",17.4,2,2,4,2,0,0,7,1,0.12,0.12,0.23,0.12,0.23,Matches
42,Luis Binks,eng ENG,DF,Brøndby,23,2001,26,26,"2,340",26,2,2,4,2,0,0,10,0,0.08,0.08,0.15,0.08,0.15,Matches
43,Clement Bischoff,dk DEN,FW,Brøndby,19,2005,7,5,476,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches
44,John Björkengren,se SWE,MF,Randers,26,1998,30,30,"2,695",29.9,2,1,3,2,0,0,8,0,0.07,0.03,0.1,0.07,0.1,Matches
45,Lukas Björklund,se SWE,MF,SønderjyskE,21,2004,4,1,111,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
46,Oskar Boesen,dk DEN,MF,Silkeborg,20,2005,8,2,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
47,James Bogere,ug UGA,FW,AGF,17,2008,3,0,48,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
48,Yaya Bojang,gm GAM,DF,Odense,20,2004,27,11,"1,216",13.5,0,1,1,0,0,0,8,1,0,0.07,0.07,0,0.07,Matches
49,Jakob Bonde,dk DEN,MF,Odense,31,1993,3,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
50,Bilal Brahimi,fr FRA,FW,Viborg,25,2000,16,9,780,8.7,2,1,3,2,0,0,0,0,0.23,0.12,0.35,0.23,0.35,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Pedro Bravo,co COL,MF,Midtjylland,20,2004,28,21,"1,925",21.4,1,0,1,1,0,0,5,1,0.05,0,0.05,0.05,0.05,Matches
52,Mark Brink,dk DEN,MF,Nordsjælland,27,1998,29,24,"1,924",21.4,0,3,3,0,0,0,6,1,0,0.14,0.14,0,0.14,Matches
53,Júnior Brumado,br BRA,"FW,MF",Midtjylland,26,1999,21,10,"1,141",12.7,5,3,8,4,1,1,6,0,0.39,0.24,0.63,0.32,0.55,Matches
54,Oscar Buch,dk DEN,"MF,FW",FC Fredericia,28,1997,22,14,"1,362",15.1,6,1,7,6,0,0,2,0,0.4,0.07,0.46,0.4,0.46,Matches
55,Adam Buksa,pl POL,FW,Midtjylland,29,1996,3,2,209,2.3,1,0,1,1,0,0,0,0,0.43,0,0.43,0.43,0.43,Matches
56,Filip Bundgaard,dk DEN,"FW,MF",Brøndby,21,2004,19,12,"1,086",12.1,4,2,6,4,0,0,1,0,0.33,0.17,0.5,0.33,0.5,Matches
57,Oliver Bundgaard,dk DEN,DF,Viborg,24,2001,7,1,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
58,Marcus Bundgaard Sørensen,dk DEN,GK,SønderjyskE,23,2001,24,24,"2,097",23.3,0,1,1,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
59,Nicolas Bürgy,ch SUI,DF,Odense,29,1995,28,28,"2,420",26.9,2,1,3,2,0,0,2,1,0.07,0.04,0.11,0.07,0.11,Matches
60,Alexander Busch,dk DEN,DF,Silkeborg,22,2003,4,2,204,2.3,1,0,1,1,0,0,0,0,0.44,0,0.44,0.44,0.44,Matches
61,Aurélio Buta,pt POR,"DF,MF",FC Copenhagen,28,1997,11,4,401,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
62,Asbjørn Bøndergaard,dk DEN,FW,Silkeborg,21,2004,4,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
63,Warren Caddy,mg MAD,FW,Randers,28,1997,12,10,820,9.1,2,0,2,1,1,1,0,0,0.22,0,0.22,0.11,0.11,Matches
64,Luka Callo,dk DEN,DF,AGF,19,2006,3,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
65,Norman Campbell,jm JAM,"FW,MF",Randers,25,1999,16,8,756,8.4,2,2,4,2,0,0,2,0,0.24,0.24,0.48,0.24,0.48,Matches
66,Rasmus Carstensen,dk DEN,MF,AGF,24,2000,24,15,"1,346",15,5,1,6,5,0,0,3,0,0.33,0.07,0.4,0.33,0.4,Matches
67,Denil Castillo,ec ECU,"MF,FW",Midtjylland,21,2004,26,21,"1,717",19.1,4,4,8,4,0,0,5,0,0.21,0.21,0.42,0.21,0.42,Matches
68,Mohamed Cherif Haidara,gn GUI,MF,SønderjyskE,19,2006,26,12,"1,330",14.8,4,1,5,4,0,0,5,1,0.27,0.07,0.34,0.27,0.34,Matches
69,Amin Chiakha,dz ALG,FW,Vejle BK,19,2006,14,12,974,10.8,2,0,2,2,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
70,Edward Chilufya,zm ZAM,"FW,MF",Midtjylland,25,1999,12,5,362,4,1,1,2,1,0,0,1,1,0.25,0.25,0.5,0.25,0.5,Matches
71,Mads Christiansen,no NOR,GK,AGF,24,2000,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
72,Viktor Claesson,se SWE,"FW,MF",FC Copenhagen,33,1992,29,12,"1,268",14.1,6,1,7,6,0,0,1,0,0.43,0.07,0.5,0.43,0.5,Matches
73,William Clem,dk DEN,MF,FC Copenhagen,21,2004,24,12,"1,206",13.4,2,2,4,2,0,0,2,0,0.15,0.15,0.3,0.15,0.3,Matches
74,Benjamin Clemmensen,dk DEN,DF,Silkeborg,20,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
75,Abdoulaye Colev Camara,gn GUI,FW,Vejle BK,21,2003,19,6,647,7.2,1,0,1,1,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Andreas Cornelius,dk DEN,FW,FC Copenhagen,32,1993,18,7,797,8.9,2,1,3,2,0,0,3,0,0.23,0.11,0.34,0.23,0.34,Matches
77,Svenn Crone,dk DEN,DF,FC Fredericia,30,1995,30,28,"2,300",25.6,3,0,3,3,0,0,7,1,0.12,0,0.12,0.12,0.12,Matches
78,Viktor Dadason,is ISL,FW,FC Copenhagen,17,2008,17,6,627,7,3,1,4,3,0,0,0,0,0.43,0.14,0.57,0.43,0.57,Matches
79,Anders Dahl,dk DEN,DF,FC Fredericia,23,2002,18,5,570,6.3,1,1,2,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,Matches
80,Leonel Dahl Montano,dk DEN,DF,Silkeborg,25,1999,14,4,481,5.3,0,2,2,0,0,0,2,0,0,0.37,0.37,0,0.37,Matches
81,Robin Dahl Østrøm,no NOR,DF,Silkeborg,22,2002,30,30,"2,581",28.7,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
82,Eskild Dall,dk DEN,FW,FC Fredericia,22,2003,23,6,741,8.2,1,2,3,1,0,0,2,0,0.12,0.24,0.36,0.12,0.36,Matches
