Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
513,Sander van de Streek,nl NED,"FW,MF",Antalyaspor,32,1993,31,28,"2,338",26,6,4,10,6,0,0,5,1,0.23,0.15,0.38,0.23,0.38,Matches
514,Mahamadou Susoho,es ESP,MF,Kocaelispor,20,2005,9,5,513,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
515,Sander Svendsen,no NOR,"MF,FW",Konyaspor,27,1997,11,4,373,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
516,Jonas Svensson,no NOR,DF,Beşiktaş,32,1993,5,4,344,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
517,Oleksandr Syrota,ua UKR,DF,Kocaelispor,25,2000,6,4,362,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
518,Attila Szalai,hu HUN,DF,Kasımpaşa,27,1998,15,14,"1,163",12.9,0,1,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
519,Sebastian Szymański,pl POL,MF,Fenerbahçe,26,1999,14,4,448,5,1,0,1,1,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
520,Muhammet Taha Şahin,,"DF,MF",Rizespor,24,2000,27,19,"1,791",19.9,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
521,Tayyib Talha Sanuç,tr TUR,DF,Gaziantep FK,25,1999,18,16,"1,333",14.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
522,Tayyib Talha Sanuç,tr TUR,DF,Beşiktaş,25,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
523,Talisca,br BRA,"MF,FW",Fenerbahçe,31,1994,30,24,"1,944",21.6,19,4,23,14,5,8,2,0,0.88,0.19,1.06,0.65,0.83,Matches
524,Emre Taşdemir,tr TUR,DF,Kasımpaşa,29,1995,5,1,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
525,Ilter Tashkin,az AZE,MF,Eyüpspor,31,1994,22,13,"1,071",11.9,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Ertuğrul Taşkıran,tr TUR,GK,Alanyaspor,35,1989,20,20,"1,800",20,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
527,Elayis Tavsan,nl NED,"MF,FW",Samsunspor,24,2001,15,8,813,9,2,2,4,2,0,0,1,0,0.22,0.22,0.44,0.22,0.44,Matches
528,Serkan Terzi,tr TUR,DF,Beşiktaş,21,2004,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
529,Ahmet Tırpancı,,DF,Konyaspor,18,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
530,Dorukhan Toköz,tr TUR,"MF,DF",Kayserispor,29,1996,26,17,"1,338",14.9,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
531,Logi Tómasson,is ISL,DF,Samsunspor,24,2000,29,26,"2,256",25.1,1,4,5,1,0,0,5,0,0.04,0.16,0.2,0.04,0.2,Matches
532,Franco Tongya,it ITA,MF,Gençlerbirliği,23,2002,28,27,"2,267",25.2,5,3,8,4,1,1,6,1,0.2,0.12,0.32,0.16,0.28,Matches
533,Emir Topçu,tr TUR,DF,Beşiktaş,24,2000,21,20,"1,740",19.3,1,0,1,1,0,0,9,0,0.05,0,0.05,0.05,0.05,Matches
534,Lucas Torreira,uy URU,MF,Galatasaray,29,1996,30,28,"2,213",24.6,3,4,7,3,0,0,5,0,0.12,0.16,0.28,0.12,0.28,Matches
535,Ángel Torres,co COL,"MF,FW",Eyüpspor,25,2000,11,6,545,6.1,0,1,1,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
536,Cenk Tosun,tr TUR,"FW,MF",Fenerbahçe,34,1991,5,0,65,0.7,0,1,1,0,0,0,0,0,0,1.38,1.38,0,1.38,Matches
537,Cenk Tosun,tr TUR,FW,Kasımpaşa,34,1991,11,4,368,4.1,1,0,1,1,0,0,4,0,0.24,0,0.24,0.24,0.24,Matches
538,Adama Traoré,ml MLI,"MF,FW",Gençlerbirliği,30,1995,16,11,"1,070",11.9,2,1,3,2,0,0,4,0,0.17,0.08,0.25,0.17,0.25,Matches
539,Ahmed Traore,ci CIV,MF,Fatih Karagümrük,18,2007,14,4,390,4.3,1,0,1,1,0,0,1,0,0.23,0,0.23,0.23,0.23,Matches
540,Indrit Tuci,al ALB,"FW,MF",Kayserispor,24,2000,20,6,790,8.8,3,0,3,3,0,0,1,0,0.34,0,0.34,0.34,0.34,Matches
541,Ozan Tufan,tr TUR,"MF,DF",Trabzonspor,30,1995,25,15,"1,432",15.9,1,2,3,1,0,0,4,0,0.06,0.13,0.19,0.06,0.19,Matches
542,Muhammet Tunahan Taşçı,tr TUR,MF,Konyaspor,23,2002,13,0,223,2.5,1,1,2,1,0,0,1,0,0.4,0.4,0.81,0.4,0.81,Matches
543,Hüseyin Türkmen,tr TUR,DF,Antalyaspor,27,1998,20,16,"1,430",15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
544,Deniz Turuc,tr TUR,MF,Konyaspor,32,1993,13,13,"1,036",11.5,1,1,2,1,0,0,8,0,0.09,0.09,0.17,0.09,0.17,Matches
545,Deniz Turuc,tr TUR,MF,Başakşehir,32,1993,12,5,475,5.3,0,1,1,0,0,0,2,0,0,0.19,0.19,0,0.19,Matches
546,Salih Uçan,tr TUR,MF,Beşiktaş,31,1994,19,5,523,5.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
547,Nikoloz Ugrekhelidze,ge GEO,DF,Fatih Karagümrük,21,2003,4,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
548,Hwang Ui-jo,kr KOR,"MF,FW",Alanyaspor,32,1992,33,30,"2,452",27.2,4,6,10,4,0,0,2,0,0.15,0.22,0.37,0.15,0.37,Matches
549,Oğulcan Ülgün,tr TUR,MF,Gençlerbirliği,27,1998,25,21,"1,614",17.9,4,3,7,4,0,0,5,0,0.22,0.17,0.39,0.22,0.39,Matches
550,Talha Ulvan,be BEL,DF,Eyüpspor,24,2001,20,12,"1,112",12.4,2,0,2,2,0,0,3,0,0.16,0,0.16,0.16,0.16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Cengiz Ünder,tr TUR,MF,Beşiktaş,28,1997,26,14,"1,164",12.9,5,3,8,4,1,2,3,0,0.39,0.23,0.62,0.31,0.54,Matches
552,Cengiz Ünder,tr TUR,"FW,MF",Fenerbahçe,28,1997,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
553,Arda Ünyay,tr TUR,DF,Galatasaray,18,2007,8,1,210,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
554,Kamil Uregen,,DF,Fenerbahçe,17,2008,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
555,Cem Üstündag,at AUT,MF,Kasımpaşa,24,2001,18,9,940,10.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
556,Necip Uysal,tr TUR,MF,Beşiktaş,34,1991,2,1,81,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
557,Fıratcan Üzüm,,"DF,MF",Gençlerbirliği,26,1999,8,4,353,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
558,Dal Varesanovic,ba BIH,MF,Rizespor,24,2001,2,0,54,0.6,1,0,1,1,0,0,0,0,1.67,0,1.67,1.67,1.67,Matches
559,Dal Varesanovic,ba BIH,MF,Gençlerbirliği,24,2001,12,3,288,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
560,Devis Vásquez,co COL,GK,Beşiktaş,27,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
561,Ricardo Velho,pt POR,GK,Gençlerbirliği,26,1998,23,23,"2,070",23,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
562,Daniele Verde,it ITA,MF,Fatih Karagümrük,29,1996,8,6,489,5.4,1,4,5,1,0,0,0,0,0.18,0.74,0.92,0.18,0.92,Matches
563,Bruno Viana,br BRA,DF,Alanyaspor,30,1995,6,4,389,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
564,Paulo Victor Vidotti,br BRA,GK,Alanyaspor,38,1987,14,14,"1,260",14,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
565,Edin Višća,ba BIH,MF,Trabzonspor,35,1990,9,2,189,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
566,Güray Vural,tr TUR,"MF,FW",Antalyaspor,37,1988,4,3,275,3.1,2,0,2,2,0,0,1,0,0.65,0,0.65,0.65,0.65,Matches
567,Mateusz Wieteska,pl POL,DF,Kocaelispor,28,1997,1,1,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
568,Cláudio Winck,br BRA,DF,Kasımpaşa,31,1994,27,26,"2,300",25.6,3,1,4,3,0,0,6,0,0.12,0.04,0.16,0.12,0.16,Matches
569,Eren Yağmur,,FW,Konyaspor,18,2007,2,1,76,0.8,1,1,2,1,0,0,0,0,1.18,1.18,2.37,1.18,2.37,Matches
570,Güven Yalçın,tr TUR,"FW,MF",Alanyaspor,26,1999,28,12,999,11.1,8,0,8,7,1,1,2,0,0.72,0,0.72,0.63,0.63,Matches
571,Robin Yalçın,de GER,DF,Eyüpspor,31,1994,19,18,"1,625",18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
572,Samet Yalçın,,MF,Kocaelispor,31,1994,12,3,267,3,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
573,Polat Yaldır,tr TUR,FW,Samsunspor,22,2003,6,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
574,Ata Yanik,tr TUR,DF,Konyaspor,16,2009,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
575,Karahan Yasir Subaşı,tr TUR,"DF,MF",Konyaspor,29,1996,12,5,509,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
576,Zeki Yavru,tr TUR,DF,Samsunspor,33,1991,28,25,"2,008",22.3,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches
577,Arda Yavuz,,DF,Eyüpspor,19,2006,2,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
578,Batuhan Yavuz,tr TUR,DF,Alanyaspor,20,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
579,Ali Yavuz Kol,tr TUR,MF,Kasımpaşa,24,2001,24,5,719,8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
580,Uğurcan Yazgılı,tr TUR,DF,Konyaspor,26,1999,26,24,"2,001",22.2,0,1,1,0,0,0,9,0,0,0.04,0.04,0,0.04,Matches
581,Erdoğan Yeşilyurt,,"DF,MF",Antalyaspor,31,1993,8,5,391,4.3,0,1,1,0,0,0,4,0,0,0.23,0.23,0,0.23,Matches
582,Abdullah Yiğiter,,GK,Antalyaspor,25,2000,14,14,"1,260",14,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
583,Bertuğ Yıldırım,tr TUR,FW,Başakşehir,23,2002,19,5,561,6.2,7,1,8,7,0,0,2,0,1.12,0.16,1.28,1.12,1.28,Matches
584,Ege Yıldırım,,DF,Göztepe,18,2007,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
585,Engin Yıldırım,tr TUR,FW,Antalyaspor,20,2005,10,0,158,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
586,Berk Yıldızlı,,FW,Kasımpaşa,20,2005,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
587,Jankat Yilmaz,tr TUR,GK,Eyüpspor,20,2004,14,14,"1,260",14,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
588,Kartal Yılmaz,tr TUR,MF,Beşiktaş,24,2000,13,5,518,5.8,0,1,1,0,0,0,2,0,0,0.17,0.17,0,0.17,Matches
589,Mert Yilmaz,tr TUR,"DF,MF",Antalyaspor,26,1999,3,0,21,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
590,Rıdvan Yılmaz,tr TUR,DF,Beşiktaş,24,2001,25,23,"2,088",23.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
591,Okay Yokuşlu,tr TUR,"MF,DF",Trabzonspor,31,1994,22,10,889,9.9,1,0,1,1,0,0,1,1,0.1,0,0.1,0.1,0.1,Matches
592,İsmail Yüksek,tr TUR,MF,Fenerbahçe,26,1999,30,19,"1,765",19.6,1,2,3,1,0,0,5,0,0.05,0.1,0.15,0.05,0.15,Matches
593,Celil Yüksel,tr TUR,MF,Samsunspor,27,1998,20,14,"1,155",12.8,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
594,Esat Yusuf Narin,,MF,Kocaelispor,18,2007,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
595,Ada Yüzgeç,tr TUR,FW,Galatasaray,16,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
596,Nicolò Zaniolo,it ITA,"FW,MF",Galatasaray,26,1999,4,0,54,0.6,0,1,1,0,0,0,0,0,0,1.67,1.67,0,1.67,Matches
597,Altin Zeqiri,xk KVX,"MF,FW",Rizespor,25,2000,23,5,704,7.8,1,0,1,1,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches
598,Oleksandr Zubkov,ua UKR,MF,Trabzonspor,28,1996,30,25,"2,170",24.1,4,7,11,4,0,0,1,0,0.17,0.29,0.46,0.17,0.46,Matches
599,Žan Žužek,si SVN,"DF,MF",Gençlerbirliği,28,1997,33,31,"2,740",30.4,2,0,2,2,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches
600,Mateusz Łęgowski,pl POL,"MF,FW",Eyüpspor,22,2003,26,18,"1,564",17.4,2,1,3,2,0,0,5,0,0.12,0.06,0.17,0.12,0.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
