Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
157,Wayde Lekay,za RSA,FW,Siwelele,29-026,1997,7,1,172,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
158,Khomotjo Lekoloane,za RSA,MF,Stellenbosch FC,30-004,1996,13,3,365,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
159,Brayan Léon,co COL,FW,Mamelodi Sundowns,25-228,2000,15,9,812,9,10,2,12,9,1,1,4,0,1.11,0.22,1.33,1,1.22,Matches
160,Zakhele Lepasa,za RSA,FW,Siwelele,29-077,1997,3,1,79,0.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
161,Lebohang Lesako,ls LES,MF,Orbit College,26-336,1999,13,7,623,6.9,0,2,2,0,0,0,3,0,0,0.29,0.29,0,0.29,Matches
162,Vuyo Letlapa,za RSA,DF,Sekhukhune United FC,22-300,2003,29,28,"2,365",26.3,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches
163,Reotshepile Letlhake,,MF,Orbit College,,,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
164,Kutlwano Letlhaku,za RSA,"MF,FW",Mamelodi Sundowns,20-071,2006,10,8,635,7.1,1,2,3,1,0,0,1,0,0.14,0.28,0.43,0.14,0.43,Matches
165,Thato Letshedi,,MF,Siwelele,,,8,3,280,3.1,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
166,Thato Letshedi,,MF,Polokwane City,,,4,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
167,Victor Letsoalo,za RSA,FW,TS Galaxy,33-064,1993,20,12,"1,228",13.6,4,0,4,2,2,2,3,0,0.29,0,0.29,0.15,0.15,Matches
168,Kganyane Letsoenyo,za RSA,DF,TS Galaxy,28-121,1998,24,22,"1,873",20.8,0,1,1,0,0,0,1,0,0,0.05,0.05,0,0.05,Matches
169,Makabi Lilepo,cd COD,"MF,FW",Kaizer Chiefs,28-312,1997,27,23,"2,096",23.3,5,4,9,4,1,2,2,1,0.21,0.17,0.39,0.17,0.34,Matches
170,Gustavo Lopes,br BRA,DF,AmaZulu,26-112,2000,4,1,146,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
171,Ayanda Lukhele,,"FW,MF",Orbit College,,,19,6,804,8.9,2,0,2,2,0,0,2,0,0.22,0,0.22,0.22,0.22,Matches
172,David Lukhele,za RSA,DF,Lamontville Golden Arrows,24-283,2001,4,2,194,2.2,0,1,1,0,0,0,1,0,0,0.46,0.46,0,0.46,Matches
173,Divine Lunga,zw ZIM,"DF,MF",Mamelodi Sundowns,31-007,1995,11,4,352,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
174,Gamphani Lungu,zm ZAM,"MF,FW",Siwelele,27-258,1998,27,25,"2,139",23.8,5,2,7,4,1,1,4,0,0.21,0.08,0.29,0.17,0.25,Matches
175,Sifiso Luthuli,za RSA,"FW,MF",Magesi FC,25-024,2001,11,10,889,9.9,1,3,4,1,0,0,1,0,0.1,0.3,0.4,0.1,0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Siphelele Luthuli,za RSA,MF,Siwelele,31-123,1995,12,3,396,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
177,Jean Lwamba,,FW,Maritzburg United,,,18,11,969,10.8,5,1,6,5,0,0,1,0,0.46,0.09,0.56,0.46,0.56,Matches
178,Katlego Maake,za RSA,,TS Galaxy,21-347,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
179,Ronaldo Maarman,za RSA,MF,Sekhukhune United FC,26-187,1999,5,2,249,2.8,1,0,1,1,0,0,0,0,0.36,0,0.36,0.36,0.36,Matches
180,Ronaldo Maarman,za RSA,FW,Maritzburg United,26-187,1999,5,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
181,Ntandoyenkosi Mabaso,za RSA,DF,Lamontville Golden Arrows,21-333,2004,20,19,"1,669",18.5,0,1,1,0,0,0,1,0,0,0.05,0.05,0,0.05,Matches
182,Thulani Mabaso,za RSA,MF,Kaizer Chiefs,22-061,2004,3,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
183,Tshegofatso Mabaso,za RSA,FW,Stellenbosch FC,29-246,1996,12,7,658,7.3,4,0,4,4,0,1,3,0,0.55,0,0.55,0.55,0.55,Matches
184,Tshegofatso Mabaso,za RSA,FW,Orlando Pirates,29-246,1996,5,2,211,2.3,1,0,1,1,0,0,0,0,0.43,0,0.43,0.43,0.43,Matches
185,Siyabulela Mabele,,"MF,FW",Orbit College,,,24,17,"1,661",18.5,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,Matches
186,Siyabonga Mabena,za RSA,MF,Mamelodi Sundowns,19-106,2007,5,1,138,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
187,Lebohang Maboe,za RSA,MF,Kaizer Chiefs,31-260,1994,19,18,"1,590",17.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
188,Lebohang Mabotja,za RSA,DF,Marumo Gallants FC,34-205,1991,20,17,"1,532",17,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
189,Tshepo Mabua,za RSA,DF,Richards Bay FC,31-276,1994,9,9,662,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
190,Lwandile Mabuya,za RSA,DF,Richards Bay FC,26-006,2000,22,15,"1,409",15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
191,Bheki Mabuza,za RSA,"MF,FW",Marumo Gallants FC,22-362,2003,27,20,"1,748",19.4,3,1,4,3,0,0,1,0,0.15,0.05,0.21,0.15,0.21,Matches
192,Boy Madingwane,,"DF,MF",Chippa United,,,26,16,"1,591",17.7,1,1,2,1,0,0,1,0,0.06,0.06,0.11,0.06,0.11,Matches
193,Sboniso Madonsela,za RSA,"MF,DF",Lamontville Golden Arrows,22-135,2004,11,6,595,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
194,Sphesihle Maduna,za RSA,MF,TS Galaxy,26-160,1999,29,26,"2,226",24.7,1,3,4,1,0,0,3,1,0.04,0.12,0.16,0.04,0.16,Matches
195,Mfanuvela Mafuleka,,DF,Lamontville Golden Arrows,,,13,7,675,7.5,0,1,1,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
196,Sibusiso Magaqa,za RSA,MF,Magesi FC,27-214,1998,3,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
197,Saziso Magawana,za RSA,MF,Maritzburg United,27-242,1998,27,12,"1,278",14.2,3,4,7,3,0,0,2,0,0.21,0.28,0.49,0.21,0.49,Matches
198,Siviwe Magidigidi,za RSA,FW,Siwelele,20-338,2005,12,10,870,9.7,4,1,5,4,0,0,1,0,0.41,0.1,0.52,0.41,0.52,Matches
199,Ayabulela Magqwaka,za RSA,"MF,DF",Chippa United,30-143,1996,24,20,"1,570",17.4,2,1,3,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,Matches
200,Lonwabo Magugwana,za RSA,,Chippa United,24-128,2002,1,0,11,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Thamsanqa Magwaza,,FW,Chippa United,,,4,0,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
202,Lundi Mahala,,FW,Richards Bay FC,,,29,19,"1,735",19.3,3,1,4,3,0,0,2,0,0.16,0.05,0.21,0.16,0.21,Matches
203,Seluleko Mahlambi,,MF,TS Galaxy,,,29,26,"2,141",23.8,7,3,10,7,0,0,3,0,0.29,0.13,0.42,0.29,0.42,Matches
204,MacBeth Mahlangu,za RSA,DF,TS Galaxy,24-236,2001,19,18,"1,620",18,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
205,Pogiso Mahlangu,za RSA,MF,Orbit College,34-003,1992,3,0,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
206,Sphiwe Mahlangu,za RSA,MF,Maritzburg United,31-056,1995,9,3,305,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
207,Sphiwe Mahlangu,za RSA,MF,Sekhukhune United FC,31-056,1995,3,0,62,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
208,Thabang Mahlangu,za RSA,FW,Siwelele,20-308,2005,4,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
209,Thabang Mahlangu,za RSA,FW,Orbit College,20-308,2005,4,2,191,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,Matches
210,Kabelo Mahlasela,za RSA,MF,Magesi FC,35-111,1991,9,2,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
211,Harold Majadibodu,za RSA,DF,Chippa United,31-111,1995,20,19,"1,663",18.5,1,0,1,1,0,0,1,0,0.05,0,0.05,0.05,0.05,Matches
212,Sphelele Majola,,MF,Magesi FC,,,2,1,84,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
213,Sizani Makgalaka,,,Sekhukhune United FC,,,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
214,Keletso Makgalwa,za RSA,MF,Sekhukhune United FC,29-152,1997,27,23,"1,810",20.1,0,7,7,0,0,1,4,0,0,0.35,0.35,0,0.35,Matches
215,Tshepo Makgoga,za RSA,DF,Magesi FC,35-260,1990,15,14,"1,126",12.5,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
216,Evidence Makgopa,za RSA,FW,Orlando Pirates,25-364,2000,24,11,"1,069",11.9,6,4,10,4,2,2,0,0,0.51,0.34,0.84,0.34,0.67,Matches
217,Makhehleni Makhaula,za RSA,MF,Orlando Pirates,36-199,1989,16,13,"1,146",12.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
218,Thabo Makhele,ls LES,DF,Siwelele,31-169,1994,12,10,908,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
219,Wonderboy Makhubu,za RSA,"MF,FW",Magesi FC,29-142,1997,12,10,896,10,1,1,2,1,0,0,1,0,0.1,0.1,0.2,0.1,0.2,Matches
220,Wonderboy Makhubu,za RSA,"FW,MF",Stellenbosch FC,29-142,1997,10,6,568,6.3,1,1,2,1,0,0,2,2,0.16,0.16,0.32,0.16,0.32,Matches
221,Paseka Mako,za RSA,"DF,MF",Kaizer Chiefs,32-064,1994,12,9,805,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
222,Lazola Maku,za RSA,MF,Siwelele,19-055,2007,5,2,237,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
223,Lucky Malatsi,,FW,Orbit College,,,12,9,699,7.8,1,0,1,1,0,0,1,0,0.13,0,0.13,0.13,0.13,Matches
224,Keagile Malepe,za RSA,FW,Polokwane City,22-061,2004,3,0,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
225,Sydney Malivha,za RSA,MF,Sekhukhune United FC,24-361,2001,4,1,97,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Mokhele Maloisane,za RSA,MF,Siwelele,29-269,1996,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
227,Osborn Maluleke,za RSA,DF,Lamontville Golden Arrows,27-059,1999,6,3,313,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
228,Malekgene Mampuru,za RSA,MF,Sekhukhune United FC,22-285,2003,4,0,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
229,Turan Manafov,az AZE,DF,Stellenbosch FC,27-258,1998,7,6,550,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
230,Edgar Manaka,za RSA,MF,Marumo Gallants FC,37-025,1989,14,11,911,10.1,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
231,Olerato Mandi,za RSA,MF,Sekhukhune United FC,23-043,2003,8,6,468,5.2,2,0,2,2,0,0,1,0,0.38,0,0.38,0.38,0.38,Matches
232,Benson Mangolo,bw BOT,DF,Richards Bay FC,27-149,1999,1,0,9,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
233,Surprise Manthosi,za RSA,DF,Polokwane City,21-013,2005,10,8,750,8.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
234,Themba Mantshiyane,za RSA,DF,Lamontville Golden Arrows,29-310,1996,13,11,926,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
235,Edward Maova,na NAM,GK,Lamontville Golden Arrows,31-272,1994,14,13,"1,194",13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
236,Ndamulelo Maphangule,za RSA,MF,Polokwane City,26-225,1999,29,27,"2,228",24.8,1,0,1,0,1,1,6,0,0.04,0,0.04,0,0,Matches
237,Katlego Maphathe,za RSA,"DF,MF",Maritzburg United,33-042,1993,8,7,637,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
238,Athini Maqokola,,"FW,MF",AmaZulu,,,25,20,"1,780",19.8,5,3,8,5,0,0,3,0,0.25,0.15,0.4,0.25,0.4,Matches
239,Grant Margeman,za RSA,MF,Siwelele,28-001,1998,24,22,"1,890",21,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
240,Kgothatso Mariba,za RSA,MF,Magesi FC,26-105,2000,21,15,"1,284",14.3,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
241,Matthew Marou,za RSA,FW,Marumo Gallants FC,22-055,2004,5,2,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
242,Kgotso Masangane,za RSA,MF,Orbit College,28-008,1998,5,1,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
243,Tlou Masegela,za RSA,MF,Magesi FC,28-106,1998,20,14,"1,064",11.8,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
244,Samkelo Maseko,,MF,Maritzburg United,,,27,23,"1,820",20.2,4,2,6,4,0,0,1,0,0.2,0.1,0.3,0.2,0.3,Matches
245,Thapelo Maseko,za RSA,MF,Mamelodi Sundowns,22-205,2003,5,0,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
246,Sipho Maseti,,GK,TS Galaxy,,,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
247,Dimakatso Mashao,za RSA,MF,Marumo Gallants FC,25-094,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
248,Neo Mashego,,FW,Magesi FC,,,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
249,Terrence Mashego,za RSA,"DF,MF",Maritzburg United,29-341,1996,21,21,"1,835",20.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
250,Vincent Mashego,za RSA,DF,Magesi FC,26-014,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Abram Mashele,,DF,Chippa United,,,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
252,Happy Mashiane,za RSA,MF,Siwelele,28-154,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
253,Levy Mashiane,za RSA,MF,Magesi FC,30-079,1996,5,1,140,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
254,Levy Mashiane,za RSA,"MF,FW",Polokwane City,30-079,1996,7,2,214,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
255,Tshepo Mashigo,,"DF,MF",Magesi FC,,,19,18,"1,514",16.8,2,0,2,2,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
256,Tshepho Mashiloane,za RSA,"DF,MF",Sekhukhune United FC,24-035,2002,15,13,"1,148",12.8,2,2,4,2,0,0,2,0,0.16,0.16,0.31,0.16,0.31,Matches
257,Tshepho Mashiloane,za RSA,DF,Orlando Pirates,24-035,2002,2,2,173,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
258,Siyabonga Mashinini,za RSA,MF,Polokwane City,23-132,2003,9,5,349,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
259,Tebogo Masuku,za RSA,"FW,MF",AmaZulu,23-185,2002,18,8,819,9.1,0,2,2,0,0,0,1,0,0,0.22,0.22,0,0.22,Matches
260,Oscarine Masuluke,za RSA,GK,Stellenbosch FC,33-042,1993,1,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
261,Patrick Maswanganyi,za RSA,MF,Orlando Pirates,28-061,1998,26,14,"1,259",14,8,2,10,8,0,1,3,0,0.57,0.14,0.71,0.57,0.71,Matches
262,Lindokuhle Mathebula,za RSA,GK,Polokwane City,32-164,1993,14,14,"1,260",14,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
263,Motsie Matima,za RSA,"MF,DF",Magesi FC,,,18,11,"1,005",11.2,2,0,2,2,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
264,Thabo Matlaba,za RSA,DF,Lamontville Golden Arrows,38-173,1987,5,1,159,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
265,Thapelo Matlhoko,za RSA,FW,AmaZulu,23-297,2002,12,7,574,6.4,3,1,4,3,0,0,0,0,0.47,0.16,0.63,0.47,0.63,Matches
266,Lehlogonolo Matlou,za RSA,MF,Kaizer Chiefs,27-327,1998,4,2,187,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
267,Azola Matrose,za RSA,"MF,FW",Chippa United,23-069,2003,27,19,"1,561",17.3,3,1,4,3,0,0,0,0,0.17,0.06,0.23,0.17,0.23,Matches
268,Tshepo Matsemela,za RSA,MF,Orbit College,30-357,1995,9,2,287,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
269,Tsepo Matsimbi,za RSA,"DF,MF",Sekhukhune United FC,26-280,1999,8,7,545,6.1,0,1,1,0,0,0,1,0,0,0.17,0.17,0,0.17,Matches
270,Tashreeq Matthews,za RSA,"MF,FW",Mamelodi Sundowns,25-265,2000,30,23,"1,995",22.2,8,4,12,8,0,0,2,0,0.36,0.18,0.54,0.36,0.54,Matches
271,Thabang Matuludi,za RSA,DF,Polokwane City,27-141,1999,23,22,"1,950",21.7,2,0,2,2,0,0,4,1,0.09,0,0.09,0.09,0.09,Matches
272,Isheanesu Mauchi,zw ZIM,DF,Chippa United,23-188,2002,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
273,Ayabulela Maxwele,za RSA,"MF,FW",Lamontville Golden Arrows,25-341,2000,23,20,"1,711",19,0,1,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
274,Khanyisa Mayo,za RSA,"FW,MF",Kaizer Chiefs,27-281,1998,10,4,431,4.8,2,0,2,2,0,0,0,0,0.42,0,0.42,0.42,0.42,Matches
275,Takalani Mazhamba,za RSA,GK,Kaizer Chiefs,19-005,2007,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Manelisi Mazibuko,,"MF,FW",Siwelele,,,10,6,513,5.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
277,Olwethu Mbambo,,FW,Richards Bay FC,,,2,0,46,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
278,Mondli Mbanjwa,za RSA,"MF,FW",AmaZulu,27-318,1998,25,9,"1,243",13.8,3,1,4,3,0,0,4,0,0.22,0.07,0.29,0.22,0.29,Matches
279,Thakasani Mbanjwa,za RSA,GK,Lamontville Golden Arrows,30-028,1996,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
280,Thakasani Mbanjwa,za RSA,GK,Siwelele,30-028,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
281,Thalente Mbatha,za RSA,MF,Orlando Pirates,26-080,2000,22,20,"1,596",17.7,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
282,Simo Mbhele,za RSA,MF,Marumo Gallants FC,27-181,1998,12,6,548,6.1,1,0,1,1,0,0,2,1,0.16,0,0.16,0.16,0.16,Matches
283,Mbekezeli Mbokazi,za RSA,DF,Orlando Pirates,20-258,2005,11,10,910,10.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
284,Sipho Mbule,za RSA,MF,Orlando Pirates,28-074,1998,12,3,436,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
285,Mlungisi Mbunjana,za RSA,MF,TS Galaxy,35-282,1990,28,21,"2,080",23.1,2,0,2,2,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
286,Yanela Mbuthuma,za RSA,FW,Orlando Pirates,24-101,2002,24,15,"1,238",13.8,5,2,7,5,0,0,1,0,0.36,0.15,0.51,0.36,0.51,Matches
287,Athenkosi Mcaba,za RSA,DF,Stellenbosch FC,23-260,2002,7,5,494,5.5,1,0,1,1,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
288,Aiden McCarthy,za RSA,DF,Kaizer Chiefs,22-182,2003,23,23,"1,883",20.9,1,0,1,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
289,Simphiwe Mcineka,za RSA,DF,Richards Bay FC,29-239,1996,25,25,"2,250",25,0,2,2,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
290,Unathi Mdaka,za RSA,DF,Stellenbosch FC,22-279,2003,20,13,"1,104",12.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
291,Asimbonge Mdunge,,,Richards Bay FC,,,3,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Zuko Mdunyelwa,za RSA,DF,Mamelodi Sundowns,26-330,1999,6,4,350,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
293,Khaya Mfecane,za RSA,MF,Chippa United,24-331,2001,18,12,929,10.3,2,0,2,2,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
294,Yandisa Mfolozi,za RSA,DF,Siwelele,25-039,2001,25,23,"2,092",23.2,0,2,2,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches
295,Nhlanhla Mgaga,za RSA,MF,TS Galaxy,30-062,1996,21,8,771,8.6,0,2,2,0,0,0,3,1,0,0.23,0.23,0,0.23,Matches
296,Karabo Mgeshane,,DF,Orbit College,,,4,4,360,4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
297,Gabadinho Mhango,mw MWI,FW,Richards Bay FC,33-250,1992,14,9,752,8.4,4,0,4,3,1,1,4,0,0.48,0,0.48,0.36,0.36,Matches
298,Katekani Mhlongo,,DF,Marumo Gallants FC,,,14,7,511,5.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
299,Langelihle Mhlongo,za RSA,MF,AmaZulu,25-148,2001,11,3,386,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
300,Nduduzo Mhlongo,za RSA,MF,Lamontville Golden Arrows,24-314,2001,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Thandanani Mhlongo,za RSA,FW,AmaZulu,17-150,2009,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
302,Inácio Miguel,ao ANG,DF,Kaizer Chiefs,30-174,1995,21,18,"1,667",18.5,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
303,Thulani Mini,za RSA,MF,Chippa United,24-253,2001,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
304,Katlego Mkhabela,za RSA,DF,Orbit College,30-204,1995,17,14,"1,304",14.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
305,Nkosiyethu Mkhabela,,DF,Richards Bay FC,,,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
306,Mfanafuthi Mkhize,za RSA,DF,Maritzburg United,28-030,1998,28,28,"2,508",27.9,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
307,Samukelo Mkhize,,DF,Orbit College,,,2,1,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
308,Siphesihle Mkhize,za RSA,MF,Sekhukhune United FC,27-119,1999,26,25,"2,247",25,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches
309,Sphelele Mkhulise,za RSA,MF,Mamelodi Sundowns,30-105,1996,8,3,281,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
310,Buhle Mkhwanazi,za RSA,DF,Siwelele,36-123,1990,3,3,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
311,Kagiso Mlambo,za RSA,GK,Marumo Gallants FC,36-196,1989,9,9,810,9,0,1,1,0,0,0,0,0,0,0.11,0.11,0,0.11,Matches
312,Pule Mmodi,za RSA,MF,Kaizer Chiefs,33-101,1993,20,12,"1,062",11.8,1,1,2,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matches
313,Khayelihle Mncube,,,TS Galaxy,,,2,0,21,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
314,Vusimuzi Mncube,za RSA,"MF,FW",Sekhukhune United FC,32-271,1993,25,21,"1,685",18.7,3,2,5,3,0,0,6,0,0.16,0.11,0.27,0.16,0.27,Matches
315,Mlondi Mncwango,,DF,TS Galaxy,,,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
316,Monwabisi Mngqibisa,,"MF,DF",Orbit College,,,2,2,170,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
317,Banele Mnguni,,"MF,FW",Polokwane City,,,14,13,756,8.4,1,2,3,1,0,0,0,0,0.12,0.24,0.36,0.12,0.36,Matches
318,Onassis Mntambo,za RSA,FW,Sekhukhune United FC,37-001,1989,3,1,131,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
319,Sbani Mntungwa,,DF,Richards Bay FC,,,23,23,"2,058",22.9,0,1,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
320,Abbubaker Mobara,za RSA,DF,Chippa United,32-106,1994,15,15,"1,349",15,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
321,Sydney Mobbie,za RSA,DF,Siwelele,31-266,1994,18,15,"1,317",14.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
322,Aubrey Modiba,za RSA,DF,Mamelodi Sundowns,30-317,1995,27,22,"2,010",22.3,0,3,3,0,0,0,4,0,0,0.13,0.13,0,0.13,Matches
