Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Gustavo Varela,pt POR,FW,Gil Vicente FC,20,2005,32,15,"1,524",16.9,6,3,9,6,0,1,3,0,0.35,0.18,0.53,0.35,0.53,Matches
552,Nilton Varela,pt POR,MF,Estrela,24,2001,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
553,João Vasconcelos,pt POR,MF,Braga,20,2005,1,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
554,Gabriel Veiga,es ESP,MF,Porto,23,2002,31,20,"1,615",17.9,3,8,11,3,0,0,6,0,0.17,0.45,0.61,0.17,0.61,Matches
555,João Veloso,pt POR,MF,Benfica,20,2005,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
556,Frederico Venâncio,pt POR,DF,Santa Clara,32,1993,22,20,"1,732",19.2,1,1,2,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,Matches
557,Gabriel Veron,br BRA,"FW,MF",Nacional,22,2002,13,11,822,9.1,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
558,Pau Victor,es ESP,"FW,MF",Braga,23,2001,32,27,"2,259",25.1,10,4,14,9,1,1,5,0,0.4,0.16,0.56,0.36,0.52,Matches
559,Paulo Victor,br BRA,"DF,MF",Santa Clara,24,2001,21,16,"1,352",15,1,0,1,1,0,0,3,1,0.07,0,0.07,0.07,0.07,Matches
560,Sandro Vidigal,pt POR,MF,Braga,18,2007,4,0,54,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
561,Gabriel Vieira,br BRA,"FW,MF",Santa Clara,23,2002,29,26,"2,235",24.8,6,0,6,5,1,1,4,0,0.24,0,0.24,0.2,0.2,Matches
562,Jakub Vinarcik,sk SVK,GK,Arouca,20,2005,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
563,Marcos Vinicios Sorriso,br BRA,"MF,FW",Famalicão,24,2001,33,33,"2,784",30.9,5,4,9,5,0,0,7,0,0.16,0.13,0.29,0.16,0.29,Matches
564,Vinícius,br BRA,"FW,MF",Santa Clara,26,1999,28,17,"1,538",17.1,6,1,7,6,0,0,8,0,0.35,0.06,0.41,0.35,0.41,Matches
565,João Virgínia,pt POR,GK,Sporting CP,25,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
566,Rémy Vita,km COM,DF,Tondela,24,2001,4,2,227,2.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
567,Paulo Vitor,br BRA,DF,AVS Futebol,24,2001,17,16,"1,419",15.8,0,0,0,0,0,0,4,2,0,0,0,0,0,Matches
568,Paulo Vitor,br BRA,DF,Vitória Guimarães,24,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
569,Zé Vitor,br BRA,DF,Nacional,24,2001,30,30,"2,671",29.7,4,1,5,4,0,0,10,2,0.13,0.03,0.17,0.13,0.17,Matches
570,Marious Vrousai,gr GRE,"MF,DF",Rio Ave,27,1998,31,30,"2,521",28,1,2,3,1,0,0,5,1,0.04,0.07,0.11,0.04,0.11,Matches
571,Watts,pt POR,FW,Nacional,20,2005,7,0,58,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
572,Wendel,br BRA,FW,Santa Clara,24,2000,13,11,908,10.1,1,2,3,0,1,1,2,0,0.1,0.2,0.3,0,0.2,Matches
573,Weverson,br BRA,DF,Gil Vicente FC,25,2000,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
574,Witi,mz MOZ,"FW,MF",Nacional,28,1996,26,10,945,10.5,1,1,2,1,0,0,4,0,0.1,0.1,0.19,0.1,0.19,Matches
575,Xeka,pt POR,MF,Estoril,30,1994,12,8,652,7.2,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
576,Yassir Zabiri,ma MAR,FW,Famalicão,20,2005,12,7,661,7.3,4,0,4,4,0,0,2,0,0.54,0,0.54,0.54,0.54,Matches
577,Rodrigo Zalazar,uy URU,"MF,FW",Braga,25,1999,28,22,"1,940",21.6,16,5,21,6,10,10,6,0,0.74,0.23,0.97,0.28,0.51,Matches
578,Zeega,pt POR,MF,Vitória Guimarães,16,2008,2,0,42,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
579,Karem Zoabi,il ISR,FW,Rio Ave,19,2006,5,1,96,1.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
